Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
41	912.9597905051529	5263.75097144788	['Cadps2', 'Calb2', 'Cdh13', 'Cnr1', 'Col25a1', 'Cplx2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Grin3a', 'Id2', 'Lhx6', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Pnoc', 'Pvalb', 'Rgs4', 'Slc17a8', 'Snca', 'Synpr', 'Thsd7a', 'Trp53i11']	[6.325625682934785, 3.8229334850855494, 2.609139276842134, 0.9273936714411672, 7.854555100583739, 0.026804326466382367, 9.106911110736984, 0.015071937870479581, 2.953218195307582, 1.9578225689279005, 0.8704204278586364, 0.003095085813739155, 0.9725793861041409, 0.7635375811193382, 0.9635538964791641, 1.9584114268321053, 16.850007499760153, 3.755567131082608, 0.883136352990119, 1.934189169827839, 0.8378518489653528, 0.9229334279285218, 0.9122163235564263, 0.9367663808887876, 0.9564785861826937]	['label_43']	[0.9999989804798048]
42	912.489054109872	1563.860594795539	['Cadps2', 'Col25a1', 'Cplx2', 'Cpne5', 'Cxcl14', 'Id2', 'Lhx6', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Prkca', 'Pvalb', 'Reln', 'Rgs10', 'Rgs4', 'Slc17a8', 'Snca', 'Sst', 'Synpr', 'Yjefn3']	[0.9759876978682677, 1.959343776964943, 2.790032006529153, 0.9489262377341079, 0.006043871089909899, 0.0033877429307366327, 1.1290745058281821, 0.01072733730393057, 2.821646937833911, 0.9554588404038366, 1.0109554000035608, 0.17214915112479556, 0.008210084317862933, 0.9778851297805405, 1.041157397635152, 0.7172255705262374, 0.9585951359356295, 0.0022861265998607343, 20.072289112328182, 1.9340332038304342, 1.9529723791130709]	['label_60']	[0.9999806888840668]
43	945.3678997372144	2021.2011319991914	['Bcl11b', 'Cadps2', 'Calb2', 'Cdh13', 'Cnr1', 'Col25a1', 'Cplx2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Id2', 'Kctd12', 'Kit', 'Lhx6', 'Npy2r', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Prkca', 'Pthlh', 'Rgs10', 'Rgs4', 'Satb1', 'Snca', 'Sncg', 'Synpr', 'Trp53i11', 'Wfs1']	[0.023236987870986686, 3.610716656200323, 0.002303193936315922, 1.0182733713954888, 0.976645870384998, 1.9480431617259748, 0.02202182079621376, 3.557030542040093, 0.09021482360509889, 4.499297823829419, 2.762635545405558, 0.11818219482396336, 0.9058556089153527, 0.9697803012836609, 2.804608155632971, 0.5851756732742849, 0.8833952050662502, 0.004739570130660757, 1.9513095329887828, 14.57403365373696, 1.9678081710631323, 0.005959776791205289, 2.879017534440461, 0.9557145991478027, 0.9752108398745983, 1.1999749326628333, 1.639758817465239, 0.9356268075805615, 0.9334246467624575, 1.789366253362854]	['label_43']	[0.9999999919163335]
44	917.4184941520468	5800.213450292397	['Cadps2', 'Cdh13', 'Cryab', 'Cxcl14', 'Gad1', 'Grin3a', 'Id2', 'Kit', 'Pcp4', 'Pde1a', 'Plp1', 'Prkca', 'Rgs4', 'Satb1', 'Snca']	[0.010126798839214357, 0.05150282781977956, 0.20693596042192933, 2.7337265952610177, 0.01252728253747987, 0.013023407435521585, 3.6503733338659448, 0.007229472886849463, 0.00456692097917053, 0.019451114068797286, 0.0669819556274771, 0.9431253032728082, 0.9807443933630511, 0.9279558021499636, 0.00847584869280366]	['label_0', 'label_1', 'label_10', 'label_11', 'label_12', 'label_13', 'label_14', 'label_15', 'label_16', 'label_17', 'label_18', 'label_19', 'label_2', 'label_20', 'label_21', 'label_22', 'label_23', 'label_24', 'label_25', 'label_26', 'label_27', 'label_28', 'label_29', 'label_3', 'label_30', 'label_31', 'label_32', 'label_33', 'label_34', 'label_35', 'label_36', 'label_37', 'label_38', 'label_39', 'label_4', 'label_40', 'label_41', 'label_42', 'label_43', 'label_44', 'label_45', 'label_46', 'label_47', 'label_48', 'label_49', 'label_5', 'label_50', 'label_51', 'label_52', 'label_53', 'label_54', 'label_55', 'label_56', 'label_57', 'label_58', 'label_59', 'label_6', 'label_60', 'label_61', 'label_62', 'label_63', 'label_64', 'label_65', 'label_66', 'label_67', 'label_68', 'label_69', 'label_7', 'label_8', 'label_9', 'Zero']	[0.004483824745422458, 0.003915448136382906, 0.004674110629622942, 0.004552315503270742, 0.0036616786807901858, 0.004788138172207103, 0.004653499868816269, 0.00463757164502641, 0.004445207673042942, 0.167897436702386, 0.004587315622021081, 0.0046440057551340305, 0.004624682712514462, 0.003728914765150674, 0.004677796072316247, 0.004558378537002668, 0.004578684751945558, 0.0048063393214494285, 0.1711391194448495, 0.004624558602675091, 0.004449655891009098, 0.004493719054607146, 0.004617620532783466, 0.004393175689201046, 0.003666085140427408, 0.004621083524312084, 0.004645531261899952, 0.004812223624338718, 0.00466540361745965, 0.0047759810902304805, 0.004806114577984933, 0.004540216449222404, 0.004770077754717922, 0.0037328482603649488, 0.004798591305629873, 0.004036788361907358, 0.003995565497525193, 0.004514056091764702, 0.003489557924528096, 0.004420063911348661, 0.006802421898544343, 0.004748142139466981, 0.004263553270266584, 0.004574296843249199, 0.004786001153430888, 0.004297329798485111, 0.004239129506489529, 0.004047946481490348, 0.004658129810693646, 0.012146224451295958, 0.008501162321967414, 0.004562634587471162, 0.004245958906821936, 0.004643689852015394, 0.0039651903167301755, 0.004139494162087037, 0.00463650898143979, 0.00434402061163732, 0.004484776753834693, 0.00456131432888508, 0.004603291019766577, 0.004636495548804611, 0.004530370062645571, 0.004415727450770989, 0.004660254084360218, 0.00440652088062975, 0.004643538991248794, 0.004399586699105041, 0.004511973366552196, 0.0046670679058388445, 0.3439538609106848]
45	915.9653559674346	6091.9870084877875	['Cadps2', 'Calb2', 'Chodl', 'Cplx2', 'Cxcl14', 'Grin3a', 'Id2', 'Nos1', 'Npy2r', 'Pcp4', 'Pde1a', 'Plp1', 'Pnoc', 'Prkca', 'Rasgrf2', 'Reln', 'Rgs12', 'Rgs4', 'Snca', 'Sst', 'Thsd7a', 'Wfs1']	[3.6527101126166768, 9.341965526967348, 0.39508920749861676, 0.6262722895557794, 1.9312876235825747, 1.3276734040506717, 0.32047916924941333, 0.974637176296789, 1.0194441217811532, 1.0133745021851566, 0.6647468174875354, 0.9349526538479281, 1.0146679781082237, 0.3904309612796479, 0.37747045779603877, 0.022649398619478563, 0.9655709247259697, 7.440495046742987, 4.305367265282805, 0.001909087724547151, 0.005325137993594239, 1.909335829051753]	['label_1', 'label_3', 'label_53', 'label_58', 'Zero']	[0.005340215077728423, 0.082194522206759, 0.8916002492869919, 0.010243988147372556, 0.004839494736726538]
46	916.5811442965096	1497.5433609211946	['Cadps2', 'Chodl', 'Col25a1', 'Cplx2', 'Cxcl14', 'Gad1', 'Id2', 'Lhx6', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Prkca', 'Reln', 'Rgs10', 'Rgs4', 'Snca', 'Sncg', 'Sst', 'Tac2']	[0.004753657694164358, 0.006120581138021395, 0.006607904157260359, 0.00933307972619453, 0.03046214927308094, 0.6787848218238564, 0.37213627683746897, 5.338413795871436, 0.014549897168686371, 2.900097414969337, 1.9636395806916835, 1.9981749932620418, 0.9738645186356313, 0.9728372786912094, 0.007071076710391323, 0.9456445912122902, 1.6727606944168787, 0.032603069444073096, 0.8637786567917004, 0.0451012768888234]	['label_0', 'label_10', 'label_11', 'label_13', 'label_14', 'label_15', 'label_18', 'label_19', 'label_2', 'label_20', 'label_21', 'label_22', 'label_23', 'label_24', 'label_25', 'label_26', 'label_27', 'label_28', 'label_29', 'label_3', 'label_30', 'label_31', 'label_32', 'label_33', 'label_34', 'label_35', 'label_36', 'label_37', 'label_38', 'label_4', 'label_40', 'label_41', 'label_42', 'label_43', 'label_44', 'label_45', 'label_46', 'label_48', 'label_49', 'label_50', 'label_52', 'label_53', 'label_55', 'label_57', 'label_58', 'label_6', 'label_60', 'label_61', 'label_62', 'label_63', 'label_64', 'label_65', 'label_66', 'label_67', 'label_68', 'label_69', 'label_7', 'label_8', 'label_9', 'Zero']	[0.0010213884984759283, 0.0010650019150962025, 0.001037084647016027, 0.001091174914444276, 0.001060277149130049, 0.0010566259287374973, 0.0010451065114193653, 0.0010581008034722434, 0.001053671487604226, 0.0019946210138499197, 0.0010658467780836841, 0.0010315715199391558, 0.0010431283044822536, 0.00109531825430635, 0.0013413065217310826, 0.0010536430391258978, 0.0010135587644359537, 0.0010193824892456788, 0.0010520527046397868, 0.0010006176024466764, 0.799097116916381, 0.0010528464839014804, 0.0010584504942537456, 0.0010966675411519405, 0.0010630059152688665, 0.0010883572723202177, 0.0010952667203155925, 0.001034311729650955, 0.0010870037162195316, 0.0010935416363604493, 0.020612707007026478, 0.007097291189077339, 0.0010286933414787966, 0.017252812663942414, 0.0010067782473448825, 0.001572838753058501, 0.0010819743080697842, 0.0010421226029122999, 0.0010906547746303559, 0.0021693414079012887, 0.0010613384457111433, 0.002661511954621564, 0.0010394496752630872, 0.0010580299858061171, 0.005619564265124813, 0.0010587269406405783, 0.001852343176737014, 0.0010220815987055886, 0.0010391470828369786, 0.0010683523506738576, 0.0010563792597526765, 0.001032055138293181, 0.001005795386720701, 0.001061825449761624, 0.00100368145314137, 0.0010581188212965005, 0.001002086458580189, 0.0010278391085785518, 0.001065610893317384, 0.07838759700700694]
47	930.0162208309619	1620.6693227091635	['Bcl11b', 'Cdh13', 'Cnr1', 'Col25a1', 'Cplx2', 'Cpne5', 'Cryab', 'Cxcl14', 'Kit', 'Lhx6', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Pnoc', 'Pvalb', 'Reln', 'Rgs10', 'Rgs4', 'Sema3c', 'Serpini1', 'Slc17a8', 'Sst', 'Synpr', 'Yjefn3']	[0.03259722885540269, 0.0011998493976898288, 0.9533817290024944, 1.9518733770704213, 0.003544602872294179, 0.010091974851894649, 0.9228597800797542, 0.9629675741606423, 0.7056897117938569, 0.9501728728942133, 0.004454850086630526, 0.06862836698023349, 0.0020855948688565155, 0.004582980729768719, 0.004797326223405936, 0.9558669654156967, 0.0029777573166298037, 0.7030051728427417, 0.9832437866864483, 0.9707140202549542, 0.0029421859119654775, 0.003067496170024181, 2.342528582841759, 0.9678953728000884, 0.003145334660560446]	['label_0', 'label_1', 'label_10', 'label_11', 'label_12', 'label_13', 'label_14', 'label_15', 'label_16', 'label_17', 'label_18', 'label_19', 'label_2', 'label_20', 'label_21', 'label_22', 'label_23', 'label_24', 'label_25', 'label_26', 'label_27', 'label_28', 'label_29', 'label_3', 'label_30', 'label_31', 'label_32', 'label_33', 'label_34', 'label_35', 'label_36', 'label_37', 'label_38', 'label_39', 'label_4', 'label_40', 'label_41', 'label_42', 'label_43', 'label_44', 'label_45', 'label_46', 'label_47', 'label_48', 'label_49', 'label_5', 'label_50', 'label_51', 'label_52', 'label_53', 'label_54', 'label_55', 'label_56', 'label_57', 'label_58', 'label_59', 'label_6', 'label_60', 'label_61', 'label_62', 'label_63', 'label_64', 'label_65', 'label_66', 'label_67', 'label_68', 'label_69', 'label_7', 'label_8', 'label_9', 'Zero']	[0.006165322802947609, 0.0051526797461189395, 0.00632599756086125, 0.006146142322597064, 0.004871140923924085, 0.006502847884435842, 0.006295515353173338, 0.006271971243720412, 0.018528205440654737, 0.018870938831610205, 0.006198015202960427, 0.006281480392456294, 0.006252927852966549, 0.004862831011969041, 0.006331450112024065, 0.006110697229248487, 0.006185025993541586, 0.0065220021846289335, 0.005358780003528464, 0.006252744516545002, 0.0059950577907629966, 0.009305306113809258, 0.006242496609857888, 0.005912137188211505, 0.017331847692778134, 0.0062476113698581555, 0.006283735249868036, 0.00653074242961333, 0.0063131180658707, 0.00647693372352056, 0.0065216683921617, 0.006128311619275781, 0.006468174593945389, 0.0049517557362469405, 0.006510495988922923, 0.005696394684071102, 0.005344617178080954, 0.0060897807210917275, 0.004137082012629534, 0.005971086087177583, 0.006213959907070068, 0.0064356408322423205, 0.012933445235185666, 0.006178553506977616, 0.00649180458832845, 0.005474584506183529, 0.005701589329691128, 0.011337432582300739, 0.006302386112030029, 0.0171128868470357, 0.005839555674939483, 0.009986545264124026, 0.005706358778339343, 0.006288277021858551, 0.0052355335595631255, 0.00554148020457337, 0.006270400880363396, 0.035246984850453585, 0.010827419496151512, 0.006159408366203465, 0.006221337900962927, 0.00627038103045224, 0.006113805551686958, 0.005945850103769299, 0.006305502405257968, 0.005931716789489957, 0.00628824303820309, 0.005921542148008729, 0.010446533832802809, 0.012245668045034757, 0.46708010175304976]
48	911.9654566744731	1916.0772833723654	['Calb2', 'Cdh13', 'Cox6a2', 'Cplx2', 'Crh', 'Cryab', 'Cxcl14', 'Gad1', 'Lhx6', 'Ndnf', 'Npy2r', 'Pde1a', 'Penk', 'Plcxd2', 'Plp1', 'Pnoc', 'Reln', 'Rgs4', 'Snca', 'Synpr', 'Trp53i11']	[0.4744548476837335, 0.006589486612915815, 0.0029313526317445967, 0.9736099485702259, 0.9635614799080849, 0.25904007671623497, 0.11782855041569763, 0.5217119825505375, 1.4399361695633004, 0.16880349977548642, 0.9743912929922356, 0.0017151879544580004, 1.4997764582095365, 0.4639932236274825, 0.0019202203388622283, 0.02181394274142702, 0.0013543221094029997, 2.28135705365604, 0.9618906822065512, 0.9436424342235501, 0.3071778902251272]	['label_0', 'label_1', 'label_10', 'label_11', 'label_12', 'label_13', 'label_14', 'label_15', 'label_16', 'label_17', 'label_18', 'label_19', 'label_2', 'label_20', 'label_21', 'label_22', 'label_23', 'label_24', 'label_25', 'label_26', 'label_27', 'label_28', 'label_29', 'label_3', 'label_30', 'label_31', 'label_32', 'label_33', 'label_34', 'label_35', 'label_36', 'label_37', 'label_38', 'label_39', 'label_4', 'label_40', 'label_41', 'label_42', 'label_43', 'label_44', 'label_45', 'label_46', 'label_47', 'label_48', 'label_49', 'label_5', 'label_50', 'label_51', 'label_52', 'label_53', 'label_54', 'label_55', 'label_56', 'label_57', 'label_58', 'label_59', 'label_6', 'label_60', 'label_61', 'label_62', 'label_63', 'label_64', 'label_65', 'label_66', 'label_67', 'label_68', 'label_69', 'label_7', 'label_8', 'label_9', 'Zero']	[0.00604007408187686, 0.005355656175714471, 0.00624702564917851, 0.0061220771252949195, 0.01570012979515373, 0.006369886715409499, 0.008146751915811514, 0.006207475381496134, 0.006631034772726976, 0.005651153191148148, 0.006152931920192232, 0.006214446191677374, 0.006193503006389034, 0.009317191188243333, 0.006251009896568229, 0.0060886248377762, 0.006143547654842017, 0.0063894164956823495, 0.005517905470252718, 0.006193368409901433, 0.006002692051859434, 0.006030493109420368, 0.006185842468602098, 0.0078025271246140206, 0.026744037612516335, 0.006533651727229916, 0.006216098543455454, 0.006395796191367435, 0.006237609121295514, 0.007064772653827908, 0.006389175447198449, 0.0061016601598992155, 0.006350481926037157, 0.005173593219710205, 0.0063811044797216394, 0.005458380358507566, 0.02182462031714808, 0.0074720982140553316, 0.004510392273851562, 0.006041889298592123, 0.006164860160546715, 0.006326887655196276, 0.005797395183098834, 0.006138774794828819, 0.006367589578677445, 0.005633837266537169, 0.005775903138850792, 0.005556501993329572, 0.006229738518733298, 0.058277091840867996, 0.005886052376863483, 0.006126181384107377, 0.005774074068979292, 0.006214105028995608, 0.013770266898280488, 0.005659191317319896, 0.006206323810261307, 0.005886444187860988, 0.009493879226174867, 0.006124645702802915, 0.006170288584238667, 0.006206309253303544, 0.006090949580754916, 0.007067338119281735, 0.006232037595630049, 0.005955293811751017, 0.0062139405856499194, 0.005947668664319315, 0.006071732980598512, 0.006239414317342991, 0.4565451562005705]
49	938.1551984617497	5684.310259579728	['Cadps2', 'Calb2', 'Cck', 'Chrm2', 'Col25a1', 'Cox6a2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Id2', 'Kit', 'Lamp5', 'Npy2r', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Pnoc', 'Reln', 'Rgs4', 'Serpini1', 'Snca', 'Sst', 'Synpr', 'Thsd7a', 'Trp53i11']	[7.728678153772438, 0.9828467892996893, 0.0014409912572924484, 0.9510256446848327, 0.8919883221129852, 2.8163299567652738, 0.002691474570729014, 1.427851966458395, 0.9698847739378257, 0.11411923601132462, 0.9178895765910893, 1.9978556963219525, 0.9750134281196977, 0.011513940925106565, 0.0012663502801050228, 1.965357783964042, 1.93083029060266, 0.9749574053900116, 2.1926471489980317, 0.8057212086328492, 1.6273131610015081, 0.9605202133403115, 3.1455461849891, 0.028179649289046538, 0.9460869413563499, 0.7848110060276609, 0.58661089618201]	['label_1', 'label_58', 'Zero']	[0.9864068019520849, 0.0023862817009241543, 0.00443019688684604]
50	945.1217019978649	2794.9402165624524	['Cadps2', 'Calb2', 'Cck', 'Cdh13', 'Col25a1', 'Cplx2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Id2', 'Nrn1', 'Pde1a', 'Plp1', 'Prkca', 'Pvalb', 'Rgs4', 'Snca', 'Sncg', 'Trp53i11', 'Wfs1']	[1.9475938722240917, 6.009450805424994, 0.9718508021700271, 0.9749364423143277, 1.9425891176572279, 0.013601871113455805, 4.9379183529132, 1.9378972434720059, 3.9238693230179473, 0.009964086518424752, 0.1693780186410659, 1.9280694919640098, 1.9118005338452246, 10.115478524729195, 1.932788486532257, 1.9054451429517112, 1.9233384881123021, 0.9731525612523896, 0.004623873386889318, 0.9872892337732858, 0.005583783280690207]	['label_43']	[0.9998878263005508]
51	964.4248079034029	4821.942096597146	['Calb2', 'Cox6a2', 'Cplx2', 'Cryab', 'Gabrd', 'Gad1', 'Ntng1', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Rgs10', 'Sema3c', 'Serpini1', 'Snca', 'Thsd7a', 'Wfs1']	[0.002481993367927469, 0.0021664671218755783, 0.014980197439199075, 0.8815705890462359, 1.5192922718911905, 0.24034438925536591, 1.9578837689868762, 1.8220758111117792, 0.04400946596822668, 1.8701541536661397, 0.9440117604665983, 1.7667987988237064, 0.006198835783830682, 0.043182154447562106, 0.9475330896654351, 0.02064695986651819, 0.9627318115944574]	['label_0', 'label_1', 'label_10', 'label_11', 'label_12', 'label_13', 'label_14', 'label_15', 'label_16', 'label_17', 'label_18', 'label_19', 'label_2', 'label_20', 'label_21', 'label_22', 'label_23', 'label_24', 'label_25', 'label_26', 'label_27', 'label_28', 'label_29', 'label_3', 'label_30', 'label_31', 'label_32', 'label_33', 'label_34', 'label_35', 'label_36', 'label_37', 'label_38', 'label_39', 'label_4', 'label_40', 'label_41', 'label_42', 'label_43', 'label_44', 'label_45', 'label_46', 'label_47', 'label_48', 'label_49', 'label_5', 'label_50', 'label_51', 'label_52', 'label_53', 'label_54', 'label_55', 'label_56', 'label_57', 'label_58', 'label_59', 'label_6', 'label_60', 'label_61', 'label_62', 'label_63', 'label_64', 'label_65', 'label_66', 'label_67', 'label_68', 'label_69', 'label_7', 'label_8', 'label_9', 'Zero']	[0.0055679236803053605, 0.0046176292959758895, 0.005874411880269384, 0.00568476120127302, 0.0043981415798854786, 0.00606072504228146, 0.00584094770774338, 0.005815130698715186, 0.016618693943785658, 0.003983659417869792, 0.005733928055622558, 0.011227674381984722, 0.00579426825043341, 0.006113041440320758, 0.005880402505832848, 0.00563899959440116, 0.005720021274298567, 0.0060906478050763045, 0.004835101629316059, 0.005794067485537801, 0.005513473702817457, 0.005553955144480125, 0.005782847936217959, 0.005434624195969512, 0.004313458043359123, 0.005788447019045593, 0.005828027071626072, 0.006100332740866823, 0.005860267025236124, 0.006040765696713997, 0.006090278006496246, 0.0056581761602832285, 0.008615653228200626, 0.05793292857566088, 0.006077903490863333, 0.005007461146533777, 0.045432355257655876, 0.0056162473553495705, 0.018673212912207738, 0.005466928608690478, 0.005751631992142338, 0.005995147149454147, 0.0052200281958822755, 0.005712955467422839, 0.006057214214625026, 0.004949418505523753, 0.0051829483598352915, 0.03767222525522261, 0.0058484590327176145, 0.004532402674591946, 0.005345689986844493, 0.005714194718629026, 0.0054090610074169635, 0.005825042711982496, 0.015467845319142555, 0.005027336058264892, 0.005813409676685602, 0.0053462622218165235, 0.005569443305949891, 0.005692067138215303, 0.005759698958977475, 0.005813387923152356, 0.005714411224094878, 0.005459582783508215, 0.005851906876838719, 0.011563236950546825, 0.005824798235994637, 0.005434006759403727, 0.005612913728858259, 0.005862969825792358, 0.43689278355126365]
52	925.7700067249496	1960.7518493611299	['Cadps2', 'Cdh13', 'Crh', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Lhx6', 'Npy2r', 'Penk', 'Plcxd2', 'Plp1', 'Pnoc', 'Prkca', 'Rgs10', 'Rgs4', 'Snca', 'Synpr', 'Trp53i11']	[0.010792567944128698, 2.710508235476258, 0.010222095921154398, 0.021683382408645157, 0.8066954314384257, 0.592385395824957, 0.09974269995279453, 0.019979813554739996, 0.0031341997872178532, 0.04302433140458719, 0.019530122777379123, 0.9831506954583806, 0.9469199426738896, 0.006405633229127752, 0.01910843471973357, 0.032285664168147245, 0.013470848460203312, 0.02578766911859019, 0.14817253175114797]	['label_0', 'label_1', 'label_10', 'label_11', 'label_12', 'label_13', 'label_14', 'label_15', 'label_16', 'label_17', 'label_18', 'label_19', 'label_2', 'label_20', 'label_21', 'label_22', 'label_23', 'label_24', 'label_25', 'label_26', 'label_27', 'label_28', 'label_29', 'label_3', 'label_30', 'label_31', 'label_32', 'label_33', 'label_34', 'label_35', 'label_36', 'label_37', 'label_38', 'label_39', 'label_4', 'label_40', 'label_41', 'label_42', 'label_43', 'label_44', 'label_45', 'label_46', 'label_47', 'label_48', 'label_49', 'label_5', 'label_50', 'label_51', 'label_52', 'label_53', 'label_54', 'label_55', 'label_56', 'label_57', 'label_58', 'label_59', 'label_6', 'label_60', 'label_61', 'label_62', 'label_63', 'label_64', 'label_65', 'label_66', 'label_67', 'label_68', 'label_69', 'label_7', 'label_8', 'label_9', 'Zero']	[0.006392565841015684, 0.0057728722498787185, 0.006596575450144727, 0.0064663546424156195, 0.005474774074545122, 0.006717362306252783, 0.006592297702346033, 0.006557641090290612, 0.005112926336569204, 0.014186119893167495, 0.007960342381457444, 0.006564505175660912, 0.00654388027324466, 0.0061192606577073925, 0.0066004962556836105, 0.006440488310745133, 0.006494655459382786, 0.006736541337398027, 0.005874652881887868, 0.0065437476993649634, 0.00635560071799405, 0.006383188732940686, 0.006536334385743582, 0.006294408865111077, 0.00560019495078082, 0.00654053662984637, 0.006566132114586666, 0.006742736450190875, 0.00658730784865833, 0.006706663475786803, 0.006736304666863841, 0.0064533492723121266, 0.006698307148848762, 0.00553356529540942, 0.006728379753453606, 0.005806454547031411, 0.0060800738123204055, 0.006478396169673984, 0.019322450414293618, 0.010335881362134328, 0.006529384137372576, 0.0066751172251284675, 0.006152439446754953, 0.0064899502778677665, 0.0067151070893780645, 0.05338087528616524, 0.0061256052128063, 0.006008817750319518, 0.006579560628283737, 0.005832329218795381, 0.006240467763164833, 0.006477436731197863, 0.006129311742016532, 0.006564168243298622, 0.005851358821835943, 0.00601575783465845, 0.006556507074413888, 0.006240665772091286, 0.006468758591124575, 0.006476019362858203, 0.006521010364663316, 0.006556492739235557, 0.006442755971047871, 0.006828108400939358, 0.0065818237672020455, 0.006308788512462933, 0.006564007336957121, 0.00630124774693584, 0.006424261358790387, 0.006590067779509597, 0.48113747117958444]
53	954.6892163429337	1695.2513395847288	['Bcl11b', 'Cadps2', 'Col25a1', 'Cplx2', 'Cpne5', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Pcp4', 'Penk', 'Plp1', 'Pnoc', 'Reln', 'Rgs10', 'Rgs12', 'Rgs4', 'Snca', 'Sst', 'Wfs1']	[0.6253193403900293, 1.9500418829180295, 0.008823441735936983, 0.974083127512132, 0.923792165823941, 6.836749949503428, 0.962318953963257, 4.877269815070075, 0.04493026963894635, 1.0010744179970739, 2.9130894954568847, 9.04633368767225, 0.0015250459604031889, 2.4963420821847797, 3.8791325859694865, 0.018655331438483577, 0.9388047328089986, 1.2213950189765388, 0.9656665996036967, 0.9670288924519734]	['label_16', 'label_43']	[0.01584265827268756, 0.984087461021341]
54	970.9930107526882	2348.9977150537634	['Cadps2', 'Col25a1', 'Cplx2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Id2', 'Nrn1', 'Ntng1', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Pnoc', 'Pvalb', 'Rab3c', 'Rasgrf2', 'Rgs10', 'Rgs4', 'Serpini1', 'Sncg', 'Sst', 'Tac1', 'Trp53i11', 'Wfs1']	[0.0032985219608806012, 2.9058421468585705, 1.9024261906959747, 1.0027582364790104, 4.950795775207047, 0.9690996865324976, 0.9314433366708077, 0.9756979871746498, 6.812599663832314, 2.828235234443005, 0.0014726376518804927, 0.0056990463154074356, 0.9392760256906577, 0.9594201227850514, 2.8867049235058375, 0.9759747795360983, 0.8586232414603922, 0.8465089437869817, 0.8543658404532521, 6.2374405375533915, 0.8936456473162194, 1.0188721744459786, 0.9404470959840237, 0.9465620252004514, 0.9583883412295238, 0.04296368364886836]	['label_12', 'label_17', 'label_37', 'label_44', 'label_53', 'Zero']	[0.0022407754705405587, 0.3317614234616926, 0.010622108984946818, 0.0016198451071592391, 0.6225702041836831, 0.014611477257285241]
55	967.2157750121222	5593.696460320026	['Cadps2', 'Calb2', 'Cck', 'Cplx2', 'Cpne5', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Nov', 'Npy2r', 'Ntng1', 'Pcp4', 'Pde1a', 'Plp1', 'Reln', 'Rgs10', 'Rgs4', 'Thsd7a', 'Trp53i11', 'Wfs1']	[1.9512777921324826, 2.1727510262974175, 0.8569483516381844, 0.0014858998844990896, 0.9702859948848452, 8.881320481876188, 0.008059307186778912, 1.789002438676496, 0.5223195553859531, 0.9656683088765775, 0.6382699388033222, 0.925663070489851, 0.9108629054763048, 0.9066805511313379, 12.650516804653227, 0.0022813963993789203, 0.0687485011084336, 2.7953295791483828, 0.0029433068126404863, 0.03418188553989003, 0.7743439196808585]	['label_43']	[0.9990392779476378]
56	969.0588867012708	2105.053517093252	['Bcl11b', 'Cadps2', 'Calb2', 'Cdh13', 'Cnr1', 'Col25a1', 'Cplx2', 'Cpne5', 'Cryab', 'Cxcl14', 'Gad1', 'Id2', 'Lhx6', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Prkca', 'Pvalb', 'Rgs10', 'Rgs4', 'Satb1', 'Snca', 'Sncg', 'Synpr', 'Wfs1']	[0.01157787291333248, 0.026228918289384756, 0.9200270922577088, 0.015282618477431575, 1.882788994720451, 0.9140915580335017, 2.3386137874855004, 1.872277087851578, 0.08685391151418695, 3.1964623859745354, 1.935133938947149, 0.004734058279235539, 2.827664035720425, 2.899182642755382, 6.044871987210321, 7.0149697591073625, 1.1046627808615843, 0.5700302904328337, 0.9565099775493817, 1.956066180579799, 4.9786339077177395, 0.9796705872365067, 0.09221038957461102, 1.071254812094788, 0.0013111127700144796, 0.9391980522877017]	['label_12', 'label_17', 'label_20', 'label_30', 'label_39', 'label_40', 'label_41', 'label_51', 'label_53', 'Zero']	[0.004081565111480758, 0.019879074459713025, 0.002282191600761542, 0.008071467386703769, 0.008284842749762327, 0.2315787969816875, 0.5891932608346307, 0.0015054218850021805, 0.10607735748807037, 0.014835516731766349]
